,alpha-2,alpha-3,name,iso_country,iata_code
7514,US,USA,United States of America,US,JDA
7515,US,USA,United States of America,US,GCK
7516,US,USA,United States of America,US,GCN
7517,US,USA,United States of America,US,GCY
7518,US,USA,United States of America,US,GDM
7519,US,USA,United States of America,US,GDV
7520,US,USA,United States of America,US,GDW
7521,US,USA,United States of America,US,GED
7522,US,USA,United States of America,US,GEG
7523,US,USA,United States of America,US,GEY
7524,US,USA,United States of America,US,GFA
7525,US,USA,United States of America,US,GFK
7526,US,USA,United States of America,US,GFL
7527,US,USA,United States of America,US,GGE
7528,US,USA,United States of America,US,GGG
7529,US,USA,United States of America,US,GGW
7530,US,USA,United States of America,US,GHM
7531,US,USA,United States of America,US,GIF
7532,US,USA,United States of America,US,GJT
7533,US,USA,United States of America,US,MEJ
7534,US,USA,United States of America,US,GKT
7535,US,USA,United States of America,US,GLD
7536,US,USA,United States of America,US,GLE
7537,US,USA,United States of America,US,GLH
7538,US,USA,United States of America,US,GLR
7539,US,USA,United States of America,US,GLS
7540,US,USA,United States of America,US,GLW
7541,US,USA,United States of America,US,GMU
7542,US,USA,United States of America,US,GNG
7543,US,USA,United States of America,US,GNT
7544,US,USA,United States of America,US,GNV
7545,US,USA,United States of America,US,GOK
7546,US,USA,United States of America,US,GON
7547,US,USA,United States of America,US,FCA
7548,US,USA,United States of America,US,GPT
7549,US,USA,United States of America,US,GPZ
7550,US,USA,United States of America,US,GQQ
7551,US,USA,United States of America,US,GRB
7552,US,USA,United States of America,US,GRD
7553,US,USA,United States of America,US,GRE
7554,US,USA,United States of America,US,GRF
7555,US,USA,United States of America,US,GRI
7556,US,USA,United States of America,US,GRK
7557,US,USA,United States of America,US,GRN
7558,US,USA,United States of America,US,GRR
7559,US,USA,United States of America,US,GSB
7560,US,USA,United States of America,US,GSH
7561,US,USA,United States of America,US,GSO
7562,US,USA,United States of America,US,GSP
7563,US,USA,United States of America,US,GTF
7564,US,USA,United States of America,US,GTG
7565,US,USA,United States of America,US,GTR
7566,US,USA,United States of America,US,GUC
7567,US,USA,United States of America,US,GUP
7568,US,USA,United States of America,US,GUS
7569,US,USA,United States of America,US,GUY
7570,US,USA,United States of America,US,GVL
7571,US,USA,United States of America,US,GVT
7572,US,USA,United States of America,US,GWO
7573,US,USA,United States of America,US,GWS
7574,US,USA,United States of America,US,KGX
7575,US,USA,United States of America,US,GXY
7576,US,USA,United States of America,US,GDC
7577,US,USA,United States of America,US,PNX
7578,US,USA,United States of America,US,GYR
7579,US,USA,United States of America,US,GYY
7580,US,USA,United States of America,US,KGZ
7581,US,USA,United States of America,US,HAB
7582,US,USA,United States of America,US,HAF
7583,US,USA,United States of America,US,HAI
7584,US,USA,United States of America,US,HAO
7585,US,USA,United States of America,US,HBG
7586,US,USA,United States of America,US,HBR
7587,US,USA,United States of America,US,HDE
7588,US,USA,United States of America,US,HDN
7589,US,USA,United States of America,US,HEE
7590,US,USA,United States of America,US,MNZ
7591,US,USA,United States of America,US,HEZ
7592,US,USA,United States of America,US,HFD
7593,US,USA,United States of America,US,HFF
7594,US,USA,United States of America,US,HGR
7595,US,USA,United States of America,US,HHR
7596,US,USA,United States of America,US,HUJ
7597,US,USA,United States of America,US,HIB
7598,US,USA,United States of America,US,HIE
7599,US,USA,United States of America,US,HIF
7600,US,USA,United States of America,US,HII
7601,US,USA,United States of America,US,HIO
7602,US,USA,United States of America,US,HKA
7603,US,USA,United States of America,US,HKS
7604,US,USA,United States of America,US,HKY
7605,US,USA,United States of America,US,HLB
7606,US,USA,United States of America,US,HLC
7607,US,USA,United States of America,US,HLG
7608,US,USA,United States of America,US,HLM
7609,US,USA,United States of America,US,HLN
7610,US,USA,United States of America,US,HLR
7611,US,USA,United States of America,US,HMN
7612,US,USA,United States of America,US,HMT
7613,US,USA,United States of America,US,HNB
7614,US,USA,United States of America,US,HSH
7615,US,USA,United States of America,US,HOB
7616,US,USA,United States of America,US,HON
7617,US,USA,United States of America,US,HOP
7618,US,USA,United States of America,US,HOT
7619,US,USA,United States of America,US,HOU
7620,US,USA,United States of America,US,HPN
7621,US,USA,United States of America,US,HPT
7622,US,USA,United States of America,US,HPY
7623,US,USA,United States of America,US,HQM
7624,US,USA,United States of America,US,HES
7625,US,USA,United States of America,US,HRL
7626,US,USA,United States of America,US,HRO
7627,US,USA,United States of America,US,HSB
7628,US,USA,United States of America,US,HNC
7629,US,USA,United States of America,US,THP
7630,US,USA,United States of America,US,HSI
7631,US,USA,United States of America,US,HSP
7632,US,USA,United States of America,US,HST
7633,US,USA,United States of America,US,HSV
7634,US,USA,United States of America,US,HTH
7635,US,USA,United States of America,US,HTL
7636,US,USA,United States of America,US,HTO
7637,US,USA,United States of America,US,HTS
7638,US,USA,United States of America,US,HTW
7639,US,USA,United States of America,US,HUA
7640,US,USA,United States of America,US,HUF
7641,US,USA,United States of America,US,HUL
7642,US,USA,United States of America,US,HUM
7643,US,USA,United States of America,US,HUT
7644,US,USA,United States of America,US,HVE
7645,US,USA,United States of America,US,HVN
7646,US,USA,United States of America,US,HVR
7647,US,USA,United States of America,US,HVS
7648,US,USA,United States of America,US,HWD
7649,US,USA,United States of America,US,HWO
7650,US,USA,United States of America,US,WSH
7651,US,USA,United States of America,US,HHH
7652,US,USA,United States of America,US,HYA
7653,US,USA,United States of America,US,HYR
7654,US,USA,United States of America,US,HYS
7655,US,USA,United States of America,US,HZL
7656,US,USA,United States of America,US,JFN
7657,US,USA,United States of America,US,IAB
7658,US,USA,United States of America,US,IAD
7659,US,USA,United States of America,US,IAG
7660,US,USA,United States of America,US,IAH
7661,US,USA,United States of America,US,KIB
7662,US,USA,United States of America,US,ICL
7663,US,USA,United States of America,US,ICT
7664,US,USA,United States of America,US,IDA
7665,US,USA,United States of America,US,IDG
7666,US,USA,United States of America,US,IDI
7667,US,USA,United States of America,US,IDP
7668,US,USA,United States of America,US,XPR
7669,US,USA,United States of America,US,IFA
7670,US,USA,United States of America,US,IFP
7671,US,USA,United States of America,US,IGM
7672,US,USA,United States of America,US,IJX
7673,US,USA,United States of America,US,IKK
7674,US,USA,United States of America,US,ILE
7675,US,USA,United States of America,US,ILG
7676,US,USA,United States of America,US,ILM
7677,US,USA,United States of America,US,ILN
7678,US,USA,United States of America,US,IML
7679,US,USA,United States of America,US,IMM
7680,US,USA,United States of America,US,MDN
7681,US,USA,United States of America,US,IMT
7682,US,USA,United States of America,US,IND
7683,US,USA,United States of America,US,INK
7684,US,USA,United States of America,US,INL
7685,US,USA,United States of America,US,INS
7686,US,USA,United States of America,US,INT
7687,US,USA,United States of America,US,INW
7688,US,USA,United States of America,US,IOW
7689,US,USA,United States of America,US,IPL
7690,US,USA,United States of America,US,IPT
7691,US,USA,United States of America,US,IRK
7692,US,USA,United States of America,US,IRS
7693,US,USA,United States of America,US,ISM
7694,US,USA,United States of America,US,ISO
7695,US,USA,United States of America,US,ISP
7696,US,USA,United States of America,US,ISQ
7697,US,USA,United States of America,US,ISW
7698,US,USA,United States of America,US,ITH
7699,US,USA,United States of America,US,AZA
7700,US,USA,United States of America,US,IWD
7701,US,USA,United States of America,US,ISS
7702,US,USA,United States of America,US,IWS
7703,US,USA,United States of America,US,JCI
7704,US,USA,United States of America,US,IYK
7705,US,USA,United States of America,US,SQA
7706,US,USA,United States of America,US,FRY
7707,US,USA,United States of America,US,JAC
7708,US,USA,United States of America,US,JAN
7709,US,USA,United States of America,US,JAS
7710,US,USA,United States of America,US,JAX
7711,US,USA,United States of America,US,JBR
7712,US,USA,United States of America,US,JCT
7713,US,USA,United States of America,US,JDN
7714,US,USA,United States of America,US,JEF
7715,US,USA,United States of America,US,JFK
7716,US,USA,United States of America,US,JHW
7717,US,USA,United States of America,US,GUF
7718,US,USA,United States of America,US,JLN
7719,US,USA,United States of America,US,JMS
7720,US,USA,United States of America,US,JOT
7721,US,USA,United States of America,US,USA
7722,US,USA,United States of America,US,JKV
7723,US,USA,United States of America,US,JST
7724,US,USA,United States of America,US,JVL
7725,US,USA,United States of America,US,JXN
7726,US,USA,United States of America,US,OSB
7727,US,USA,United States of America,US,KKB
7728,US,USA,United States of America,US,KIC
7729,US,USA,United States of America,US,KKL
7730,US,USA,United States of America,US,KLS
7731,US,USA,United States of America,US,KNB
7732,US,USA,United States of America,US,KKU
7733,US,USA,United States of America,US,DTH
7734,US,USA,United States of America,US,BXS
7735,US,USA,United States of America,US,RBF
7736,US,USA,United States of America,US,MYH
7737,US,USA,United States of America,US,TRH
7738,US,USA,United States of America,US,LAA
7739,US,USA,United States of America,US,LAF
7740,US,USA,United States of America,US,LAL
7741,US,USA,United States of America,US,LAM
7742,US,USA,United States of America,US,LAN
7743,US,USA,United States of America,US,LAR
7744,US,USA,United States of America,US,LAS
7745,US,USA,United States of America,US,LAW
7746,US,USA,United States of America,US,LAX
7747,US,USA,United States of America,US,LBB
7748,US,USA,United States of America,US,LBE
7749,US,USA,United States of America,US,LBF
7750,US,USA,United States of America,US,LBL
7751,US,USA,United States of America,US,LBT
7752,US,USA,United States of America,US,LJN
7753,US,USA,United States of America,US,LCH
7754,US,USA,United States of America,US,LCI
7755,US,USA,United States of America,US,LCK
7756,US,USA,United States of America,US,LCQ
7757,US,USA,United States of America,US,LDJ
7758,US,USA,United States of America,US,LDM
7759,US,USA,United States of America,US,LEB
7760,US,USA,United States of America,US,LEE
7761,US,USA,United States of America,US,LEM
7762,US,USA,United States of America,US,LEW
7763,US,USA,United States of America,US,LEX
7764,US,USA,United States of America,US,LFI
7765,US,USA,United States of America,US,LFK
7766,US,USA,United States of America,US,LFT
7767,US,USA,United States of America,US,LGA
7768,US,USA,United States of America,US,LGB
7769,US,USA,United States of America,US,LGC
7770,US,USA,United States of America,US,LGD
7771,US,USA,United States of America,US,LGF
7772,US,USA,United States of America,US,LGU
7773,US,USA,United States of America,US,LHV
7774,US,USA,United States of America,US,LIY
7775,US,USA,United States of America,US,LFN
7776,US,USA,United States of America,US,LIC
7777,US,USA,United States of America,US,LIT
7778,US,USA,United States of America,US,LKP
7779,US,USA,United States of America,US,LOW
7780,US,USA,United States of America,US,LKV
7781,US,USA,United States of America,US,CHL
7782,US,USA,United States of America,US,LMS
7783,US,USA,United States of America,US,LMT
7784,US,USA,United States of America,US,LNA
7785,US,USA,United States of America,US,LND
7786,US,USA,United States of America,US,LNK
7787,US,USA,United States of America,US,LNN
7788,US,USA,United States of America,US,LNP
7789,US,USA,United States of America,US,LNR
7790,US,USA,United States of America,US,LNS
7791,US,USA,United States of America,US,LOL
7792,US,USA,United States of America,US,BBX
7793,US,USA,United States of America,US,LOT
7794,US,USA,United States of America,US,LOU
7795,US,USA,United States of America,US,LOZ
7796,US,USA,United States of America,US,LPC
7797,US,USA,United States of America,US,LQK
7798,US,USA,United States of America,US,LRD
7799,US,USA,United States of America,US,LRF
7800,US,USA,United States of America,US,LRJ
7801,US,USA,United States of America,US,LRU
7802,US,USA,United States of America,US,LSB
7803,US,USA,United States of America,US,LSE
7804,US,USA,United States of America,US,LSF
7805,US,USA,United States of America,US,LSK
7806,US,USA,United States of America,US,LSN
7807,US,USA,United States of America,US,LSV
7808,US,USA,United States of America,US,LTS
7809,US,USA,United States of America,US,LUF
7810,US,USA,United States of America,US,LUK
7811,US,USA,United States of America,US,LUL
7812,US,USA,United States of America,US,LVK
7813,US,USA,United States of America,US,LVL
7814,US,USA,United States of America,US,LVM
7815,US,USA,United States of America,US,LVS
7816,US,USA,United States of America,US,LWB
7817,US,USA,United States of America,US,LWC
7818,US,USA,United States of America,US,LWL
7819,US,USA,United States of America,US,LWM
7820,US,USA,United States of America,US,LWS
7821,US,USA,United States of America,US,LWT
7822,US,USA,United States of America,US,LWV
7823,US,USA,United States of America,US,LXN
7824,US,USA,United States of America,US,LXV
7825,US,USA,United States of America,US,LYH
7826,US,USA,United States of America,US,LYO
7827,US,USA,United States of America,US,LZU
7828,US,USA,United States of America,US,PCU
7829,US,USA,United States of America,US,MLK
7830,US,USA,United States of America,US,MAC
7831,US,USA,United States of America,US,MAE
7832,US,USA,United States of America,US,MAF
7833,US,USA,United States of America,US,MAW
7834,US,USA,United States of America,US,MBG
7835,US,USA,United States of America,US,MBL
7836,US,USA,United States of America,US,DXE
7837,US,USA,United States of America,US,MBS
7838,US,USA,United States of America,US,MBY
7839,US,USA,United States of America,US,MCB
7840,US,USA,United States of America,US,MCC
7841,US,USA,United States of America,US,MCD
7842,US,USA,United States of America,US,MCE
7843,US,USA,United States of America,US,MCF
7844,US,USA,United States of America,US,MCI
7845,US,USA,United States of America,US,MCK
7846,US,USA,United States of America,US,MCN
7847,US,USA,United States of America,US,MCO
7848,US,USA,United States of America,US,MCW
7849,US,USA,United States of America,US,MDA
7850,US,USA,United States of America,US,MDD
7851,US,USA,United States of America,US,MDH
7852,US,USA,United States of America,US,XMD
7853,US,USA,United States of America,US,MDT
7854,US,USA,United States of America,US,MDW
7855,US,USA,United States of America,US,MDF
7856,US,USA,United States of America,US,MXE
7857,US,USA,United States of America,US,MEI
7858,US,USA,United States of America,US,MEM
7859,US,USA,United States of America,US,MER
7860,US,USA,United States of America,US,MEV
7861,US,USA,United States of America,US,UMZ
7862,US,USA,United States of America,US,MFD
7863,US,USA,United States of America,US,MFE
7864,US,USA,United States of America,US,MFI
7865,US,USA,United States of America,US,MFR
7866,US,USA,United States of America,US,MFV
7867,US,USA,United States of America,US,MGC
7868,US,USA,United States of America,US,MGE
7869,US,USA,United States of America,US,MGJ
7870,US,USA,United States of America,US,MGM
7871,US,USA,United States of America,US,MGR
7872,US,USA,United States of America,US,MGW
7873,US,USA,United States of America,US,MGY
7874,US,USA,United States of America,US,MHE
7875,US,USA,United States of America,US,MHK
7876,US,USA,United States of America,US,MHL
7877,US,USA,United States of America,US,MHR
7878,US,USA,United States of America,US,MHT
7879,US,USA,United States of America,US,MHV
7880,US,USA,United States of America,US,MIA
7881,US,USA,United States of America,US,MIB
7882,US,USA,United States of America,US,MIC
7883,US,USA,United States of America,US,MIE
7884,US,USA,United States of America,US,MIO
7885,US,USA,United States of America,US,MIT
7886,US,USA,United States of America,US,MIV
7887,US,USA,United States of America,US,MIW
7888,US,USA,United States of America,US,MJQ
7889,US,USA,United States of America,US,MJX
7890,US,USA,United States of America,US,MKC
7891,US,USA,United States of America,US,MKE
7892,US,USA,United States of America,US,MKG
7893,US,USA,United States of America,US,MKL
7894,US,USA,United States of America,US,MKO
7895,US,USA,United States of America,US,MKT
7896,US,USA,United States of America,US,MRK
7897,US,USA,United States of America,US,MLB
7898,US,USA,United States of America,US,MLC
7899,US,USA,United States of America,US,MLD
7900,US,USA,United States of America,US,MIQ
7901,US,USA,United States of America,US,MLF
7902,US,USA,United States of America,US,MLI
7903,US,USA,United States of America,US,MLJ
7904,US,USA,United States of America,US,MLS
7905,US,USA,United States of America,US,MLT
7906,US,USA,United States of America,US,MLU
7907,US,USA,United States of America,US,MMH
7908,US,USA,United States of America,US,MMI
7909,US,USA,United States of America,US,MML
7910,US,USA,United States of America,US,MMS
7911,US,USA,United States of America,US,MMT
7912,US,USA,United States of America,US,MMU
7913,US,USA,United States of America,US,MNM
7914,US,USA,United States of America,US,MNN
7915,US,USA,United States of America,US,MOB
7916,US,USA,United States of America,US,MOD
7917,US,USA,United States of America,US,MOP
7918,US,USA,United States of America,US,MOR
7919,US,USA,United States of America,US,MOT
7920,US,USA,United States of America,US,MOX
7921,US,USA,United States of America,US,RMY
7922,US,USA,United States of America,US,MPJ
7923,US,USA,United States of America,US,MPO
7924,US,USA,United States of America,US,MPR
7925,US,USA,United States of America,US,MPV
7926,US,USA,United States of America,US,MPZ
7927,US,USA,United States of America,US,MQB
7928,US,USA,United States of America,US,MEO
7929,US,USA,United States of America,US,CTH
7930,US,USA,United States of America,US,MQW
7931,US,USA,United States of America,US,MQY
7932,US,USA,United States of America,US,MRB
7933,US,USA,United States of America,US,MRC
7934,US,USA,United States of America,US,MRF
7935,US,USA,United States of America,US,MRN
7936,US,USA,United States of America,US,USC
7937,US,USA,United States of America,US,MRY
7938,US,USA,United States of America,US,MSL
7939,US,USA,United States of America,US,MSN
7940,US,USA,United States of America,US,MSO
7941,US,USA,United States of America,US,MSP
7942,US,USA,United States of America,US,MSS
7943,US,USA,United States of America,US,MSV
7944,US,USA,United States of America,US,MSY
7945,US,USA,United States of America,US,MTC
7946,US,USA,United States of America,US,MTH
7947,US,USA,United States of America,US,MTJ
7948,US,USA,United States of America,US,MTN
7949,US,USA,United States of America,US,MTO
7950,US,USA,United States of America,US,MTP
7951,US,USA,United States of America,US,MTW
7952,US,USA,United States of America,US,MUI
7953,US,USA,United States of America,US,MUL
7954,US,USA,United States of America,US,MUO
7955,US,USA,United States of America,US,MUT
7956,US,USA,United States of America,US,MVC
7957,US,USA,United States of America,US,MVE
7958,US,USA,United States of America,US,MVL
7959,US,USA,United States of America,US,MVN
7960,US,USA,United States of America,US,MVY
7961,US,USA,United States of America,US,MWA
7962,US,USA,United States of America,US,MWC
7963,US,USA,United States of America,US,MWH
7964,US,USA,United States of America,US,MWL
7965,US,USA,United States of America,US,MWM
7966,US,USA,United States of America,US,MWO
7967,US,USA,United States of America,US,MXA
7968,US,USA,United States of America,US,MXF
7969,US,USA,United States of America,US,MXO
7970,US,USA,United States of America,US,KMY
7971,US,USA,United States of America,US,MYF
7972,US,USA,United States of America,US,MYL
7973,US,USA,United States of America,US,MYR
7974,US,USA,United States of America,US,MYV
7975,US,USA,United States of America,US,MZJ
7976,US,USA,United States of America,US,MZZ
7977,US,USA,United States of America,US,CTX
7978,US,USA,United States of America,US,SXY
7979,US,USA,United States of America,US,ONH
7980,US,USA,United States of America,US,NBG
7981,US,USA,United States of America,US,NHX
7982,US,USA,United States of America,US,DGN
7983,US,USA,United States of America,US,NEL
7984,US,USA,United States of America,US,NEN
7985,US,USA,United States of America,US,NEW
7986,US,USA,United States of America,US,NFL
7987,US,USA,United States of America,US,FWH
7988,US,USA,United States of America,US,NGP
7989,US,USA,United States of America,US,NGU
7990,US,USA,United States of America,US,NGW
7991,US,USA,United States of America,US,NHK
7992,US,USA,United States of America,US,NHZ
7993,US,USA,United States of America,US,NIP
7994,US,USA,United States of America,US,NJK
7995,US,USA,United States of America,US,NKX
7996,US,USA,United States of America,US,NLC
7997,US,USA,United States of America,US,NPA
7998,US,USA,United States of America,US,NQA
7999,US,USA,United States of America,US,NQI
8000,US,USA,United States of America,US,NQX
8001,US,USA,United States of America,US,NRB
8002,US,USA,United States of America,US,NRS
8003,US,USA,United States of America,US,NSE
8004,US,USA,United States of America,US,NTD
8005,US,USA,United States of America,US,NTU
8006,US,USA,United States of America,US,NUQ
8007,US,USA,United States of America,US,NUW
8008,US,USA,United States of America,US,NVD
8009,US,USA,United States of America,US,NYG
8010,US,USA,United States of America,US,YUM
8011,US,USA,United States of America,US,NZY
8012,US,USA,United States of America,US,NVN
8013,US,USA,United States of America,US,COA
8014,US,USA,United States of America,US,ODC
8015,US,USA,United States of America,US,EYR
8016,US,USA,United States of America,US,OAJ
8017,US,USA,United States of America,US,OAK
8018,US,USA,United States of America,US,OAR
8019,US,USA,United States of America,US,OBE
8020,US,USA,United States of America,US,OCF
8021,US,USA,United States of America,US,OCH
8022,US,USA,United States of America,US,OCW
8023,US,USA,United States of America,US,ODT
8024,US,USA,United States of America,US,OEA
8025,US,USA,United States of America,US,OEO
8026,US,USA,United States of America,US,OFF
8027,US,USA,United States of America,US,OFK
8028,US,USA,United States of America,US,OGA
8029,US,USA,United States of America,US,OGB
8030,US,USA,United States of America,US,OGD
8031,US,USA,United States of America,US,OGS
8032,US,USA,United States of America,US,OIC
8033,US,USA,United States of America,US,OJC
8034,US,USA,United States of America,US,OCN
8035,US,USA,United States of America,US,OKC
8036,US,USA,United States of America,US,ODW
8037,US,USA,United States of America,US,OKK
8038,US,USA,United States of America,US,OKM
8039,US,USA,United States of America,US,OKS
8040,US,USA,United States of America,US,WGO
8041,US,USA,United States of America,US,OLD
8042,US,USA,United States of America,US,OLE
8043,US,USA,United States of America,US,OLF
8044,US,USA,United States of America,US,OLM
8045,US,USA,United States of America,US,OLS
8046,US,USA,United States of America,US,OLU
8047,US,USA,United States of America,US,OLV
8048,US,USA,United States of America,US,OLY
8049,US,USA,United States of America,US,OMA
8050,US,USA,United States of America,US,OMK
8051,US,USA,United States of America,US,ONA
8052,US,USA,United States of America,US,ONL
8053,US,USA,United States of America,US,ONM
8054,US,USA,United States of America,US,ONO
8055,US,USA,United States of America,US,ONP
8056,US,USA,United States of America,US,ONT
8057,US,USA,United States of America,US,ONY
8058,US,USA,United States of America,US,OOA
8059,US,USA,United States of America,US,OPF
8060,US,USA,United States of America,US,OPL
8061,US,USA,United States of America,US,NCO
8062,US,USA,United States of America,US,ORD
8063,US,USA,United States of America,US,ORF
8064,US,USA,United States of America,US,ORH
8065,US,USA,United States of America,US,ORL
8066,US,USA,United States of America,US,ESD
8067,US,USA,United States of America,US,MPS
8068,US,USA,United States of America,US,OSC
8069,US,USA,United States of America,US,OSH
8070,US,USA,United States of America,US,OSU
8071,US,USA,United States of America,US,OSX
8072,US,USA,United States of America,US,OTG
8073,US,USA,United States of America,US,OTH
8074,US,USA,United States of America,US,OTM
8075,US,USA,United States of America,US,OUN
8076,US,USA,United States of America,US,OVE
8077,US,USA,United States of America,US,OWA
8078,US,USA,United States of America,US,OWB
8079,US,USA,United States of America,US,OWD
8080,US,USA,United States of America,US,OWK
8081,US,USA,United States of America,US,OCE
8082,US,USA,United States of America,US,OXC
8083,US,USA,United States of America,US,OXD
8084,US,USA,United States of America,US,OXR
8085,US,USA,United States of America,US,KOY
8086,US,USA,United States of America,US,STQ
8087,US,USA,United States of America,US,OZA
8088,US,USA,United States of America,US,OZR
8089,US,USA,United States of America,US,BSQ
8090,US,USA,United States of America,US,PXL
8091,US,USA,United States of America,US,GLB
8092,US,USA,United States of America,US,HBK
8093,US,USA,United States of America,US,CWX
8094,US,USA,United States of America,US,CTW
8095,US,USA,United States of America,US,PAE
8096,US,USA,United States of America,US,PAH
8097,US,USA,United States of America,US,PAM
8098,US,USA,United States of America,US,PJB
8099,US,USA,United States of America,US,PAO
8100,US,USA,United States of America,US,KPB
8101,US,USA,United States of America,US,PBF
8102,US,USA,United States of America,US,PBG
8103,US,USA,United States of America,US,PBI
8104,US,USA,United States of America,US,PVL
8105,US,USA,United States of America,US,PCD
8106,US,USA,United States of America,US,PDK
8107,US,USA,United States of America,US,PDT
8108,US,USA,United States of America,US,PDX
8109,US,USA,United States of America,US,PEQ
8110,US,USA,United States of America,US,PGA
8111,US,USA,United States of America,US,PGD
8112,US,USA,United States of America,US,PGR
8113,US,USA,United States of America,US,PGV
8114,US,USA,United States of America,US,PHD
8115,US,USA,United States of America,US,PHF
8116,US,USA,United States of America,US,ADR
8117,US,USA,United States of America,US,PHK
8118,US,USA,United States of America,US,PHL
8119,US,USA,United States of America,US,PHN
8120,US,USA,United States of America,US,PHP
8121,US,USA,United States of America,US,PHT
8122,US,USA,United States of America,US,PHX
8123,US,USA,United States of America,US,PIA
8124,US,USA,United States of America,US,PIB
8125,US,USA,United States of America,US,PIE
8126,US,USA,United States of America,US,PIH
8127,US,USA,United States of America,US,PIM
8128,US,USA,United States of America,US,PIR
8129,US,USA,United States of America,US,PIT
8130,US,USA,United States of America,US,PKB
8131,US,USA,United States of America,US,PKD
8132,US,USA,United States of America,US,PKF
8133,US,USA,United States of America,US,PLK
8134,US,USA,United States of America,US,PLN
8135,US,USA,United States of America,US,PLR
8136,US,USA,United States of America,US,PMB
8137,US,USA,United States of America,US,PMD
8138,US,USA,United States of America,US,PMH
8139,US,USA,United States of America,US,PPM
8140,US,USA,United States of America,US,PWY
8141,US,USA,United States of America,US,PNC
8142,US,USA,United States of America,US,PNE
8143,US,USA,United States of America,US,PNN
8144,US,USA,United States of America,US,PNS
8145,US,USA,United States of America,US,POB
8146,US,USA,United States of America,US,POC
8147,US,USA,United States of America,US,POE
8148,US,USA,United States of America,US,POF
8149,US,USA,United States of America,US,POH
8150,US,USA,United States of America,US,POU
8151,US,USA,United States of America,US,POY
8152,US,USA,United States of America,US,PPA
8153,US,USA,United States of America,US,PPF
8154,US,USA,United States of America,US,LPO
8155,US,USA,United States of America,US,PQI
8156,US,USA,United States of America,US,PGL
8157,US,USA,United States of America,US,KPR
8158,US,USA,United States of America,US,PRB
8159,US,USA,United States of America,US,PRC
8160,US,USA,United States of America,US,PRO
8161,US,USA,United States of America,US,PRX
8162,US,USA,United States of America,US,PSB
8163,US,USA,United States of America,US,PSC
8164,US,USA,United States of America,US,PSF
8165,US,USA,United States of America,US,PSK
8166,US,USA,United States of America,US,PSM
8167,US,USA,United States of America,US,PSN
8168,US,USA,United States of America,US,PGO
8169,US,USA,United States of America,US,PSP
8170,US,USA,United States of America,US,PSX
8171,US,USA,United States of America,US,PTB
8172,US,USA,United States of America,US,PTK
8173,US,USA,United States of America,US,PTN
8174,US,USA,United States of America,US,PTS
8175,US,USA,United States of America,US,PTT
8176,US,USA,United States of America,US,PTV
8177,US,USA,United States of America,US,PTW
8178,US,USA,United States of America,US,PUB
8179,US,USA,United States of America,US,PUC
8180,US,USA,United States of America,US,PUW
8181,US,USA,United States of America,US,PVC
8182,US,USA,United States of America,US,PVD
8183,US,USA,United States of America,US,PVF
8184,US,USA,United States of America,US,PVU
8185,US,USA,United States of America,US,PVW
8186,US,USA,United States of America,US,PWA
8187,US,USA,United States of America,US,PWD
8188,US,USA,United States of America,US,PWK
8189,US,USA,United States of America,US,PWM
8190,US,USA,United States of America,US,PWT
8191,US,USA,United States of America,US,KPY
8192,US,USA,United States of America,US,PYM
8193,US,USA,United States of America,US,QKA
8194,US,USA,United States of America,US,RAC
8195,US,USA,United States of America,US,RAL
8196,US,USA,United States of America,US,RAP
8197,US,USA,United States of America,US,RBD
8198,US,USA,United States of America,US,RBG
8199,US,USA,United States of America,US,RBL
8200,US,USA,United States of America,US,RBW
8201,US,USA,United States of America,US,RCA
8202,US,USA,United States of America,US,RCK
8203,US,USA,United States of America,US,RCR
8204,US,USA,United States of America,US,RCT
8205,US,USA,United States of America,US,RDD
8206,US,USA,United States of America,US,RDG
8207,US,USA,United States of America,US,RDM
8208,US,USA,United States of America,US,RDR
8209,US,USA,United States of America,US,RDU
8210,US,USA,United States of America,US,REO
8211,US,USA,United States of America,US,RFD
8212,US,USA,United States of America,US,RFG
8213,US,USA,United States of America,US,RHI
8214,US,USA,United States of America,US,RHV
8215,US,USA,United States of America,US,RIC
8216,US,USA,United States of America,US,RID
8217,US,USA,United States of America,US,RIF
8218,US,USA,United States of America,US,RIL
8219,US,USA,United States of America,US,RIR
8220,US,USA,United States of America,US,RIV
8221,US,USA,United States of America,US,RIW
8222,US,USA,United States of America,US,RKD
8223,US,USA,United States of America,US,RKP
8224,US,USA,United States of America,US,RKR
8225,US,USA,United States of America,US,RKS
8226,US,USA,United States of America,US,RKW
8227,US,USA,United States of America,US,RLD
8228,US,USA,United States of America,US,RME
8229,US,USA,United States of America,US,RMG
8230,US,USA,United States of America,US,RNC
8231,US,USA,United States of America,US,RND
8232,US,USA,United States of America,US,RNH
8233,US,USA,United States of America,US,RNO
8234,US,USA,United States of America,US,RNT
8235,US,USA,United States of America,US,ROA
8236,US,USA,United States of America,US,ROC
8237,US,USA,United States of America,US,ROG
8238,US,USA,United States of America,US,ROW
8239,US,USA,United States of America,US,ROX
8240,US,USA,United States of America,US,RIE
8241,US,USA,United States of America,US,RPX
8242,US,USA,United States of America,US,WBR
8243,US,USA,United States of America,US,RQO
8244,US,USA,United States of America,US,RRL
8245,US,USA,United States of America,US,RRT
8246,US,USA,United States of America,US,RSL
8247,US,USA,United States of America,US,RSN
8248,US,USA,United States of America,US,RST
